category,created_at,description,list_price,net_price,product_id,quantity_available,store_id,title,vendor_id
Computers & Tablets,2023-07-26T12:02:25.707Z,"[""【5G WiFi & 8000mAh High Capacity Battery】 This Android Tablet has a 5G WiFi module, which means it can connect to the internet faster than most other tablet with older WiFi modules. This feature allows for faster download and upload speeds, which is great for streaming movies, playing online games, and working remotely. The Tablet has an 8000 mAh battery, which is a high capacity battery that can last for a long time. This feature is ideal for people who frequently go on long trips and want to stay connected to the internet without having to worry about their tablet's battery dying quickly"", ""【6GB RAM 64GB ROM & Excellent Processor】 The Android 12 Tablet is equipped with an 1.8GHz excellent processor, 6GB(4GB+2GB) RAM and 64GB ROM, which means it can run apps and games quickly and smoothly without any lag. This feature is ideal for people who like to play games, run multiple apps at once, or use android tablet for work"", ""【10.1\"" FHD IPS Screen & Dual Camera】 The 10.1 inch tablet has an G+G FHD IPS screen, which means it can display high-quality images and videos with great clarity and color accuracy. This feature is ideal for people who like to watch movies, play games, or work on a tablet for extended periods of time. Dual camera (8MP Rear, 5MP Front) with auto focus function, you can take beautiful photos or make smooth video conversations"", ""【1TB Huge Capacity Storage & Google GMS Certification】 This Tablets is equipped with 64GB ROM Built-in memory, supports 1TB (1024GB) capacity expansion, includes a micro SD slot, lightweight but excellent, allows you to download a large number of applications from Google Play Store and have fun with them. The android tablet has passed the Google GMS certification. You have full access to the latest Google service, such as Google Play, WhatsApp, G-mail, Skype, Disney+, Netflix, YouTube, ZOOM, Google Assistant and more brilliant apps"", ""【5-year Warranty】 Our 10 inch tablet offers a 5-year warranty and Lifetime customer service, If you have any questions, please contact us, our customer service manager will reply you within 24 hours. Package Includes：1 x Tablet PC, 1 x High-quality Tablet Case, 1 x Screen Protector, 1 x OTG Cable, 1 x Charging Cable, 1 x User Manual""]",68477.000400,67485,1217,24,199,"Android Tablet, 10.1 Inch Android 12 Tablet, 6GB RAM 64GB ROM, 1TB Expand, Android Tablet with 8000mAh Battery, Dual Camera, 5G WiFi, Bluetooth, FHD IPS Touch Screen, GPS, Google GMS Certified",463
Computers & Tablets,2023-07-26T12:02:26.227Z,"[""[Strong Performance] The 10.1-inch tablet has a built-in powerful Octa-core processor, 64GB ROM +4GB RAM, 128GB expansion, Enough memory allows you to store more e-books, music, pictures, videos, games. 6000 mAh battery provides you with more Long battery life, Up to 10 hours of reading and browsing time."", ""[Better HD Screen] The Android 11.0 tablet has a 1080P FHD IPS display, 1280x800 resolution, 10.1 inches tablet with sensitive screen sensing, Equipped with 13 + 5MP HD camera, Narrow edge screen design, HD screen brings you more detailed colors, Providing you with more advanced visual."", ""[2023 Newest 4G Tablet] Qukenk 2 in 1 Tablet PC is equipped with the latest Android 11.0 system. Supports 4G frequency band calling function, 2.4GHz WiFi connection. Whether you are on the go, at work, or at home, You can use the tablet to surf the Internet smoothly and stably. [Please note: SIM card not included. Please refer to the product description for SIM card network support]"", ""[Advanced Peripherals] The portable tablet has a 2-in-1 working mode, You can use the Bluetooth function to connect the keyboard, mouse, stylus, With a foldable protective case, You can flexibly turn the tablet into a laptop, mobile phone. This is for Family, Students, Business people, Writers with the best gift."", ""[Quality Service] Best Android 11.0 tablet supports 1 month free replacement and one year warranty, If you have any questions, Please feel free to contact us. Accessories List: 1 x USB Charger, 1 x Type-C USB Data Cable, 1 x Instruction Manual, 1 x Touch Pen, 1 x Protective Case, 1 x Bluetooth Keyboard, 1 x Wireless Mouse, 1 x OTG Adapter, 1 x SIM Card Adapter, 1 x Protective Film (installed)""]",128489.115200,127492.500000,1218,16,199,"2023 Newest Android 11.0 Tablet, 2 in 1 Tablet 10.1 Inch, 4G Cellular Tablet with Keyboard, 64GB ROM + 4GB RAM, Octa-Core Processor, 2 Sim Slot, 13MP Camera, GPS/ WIFI/ Bluetooth/ Mouse/ Stylus(Black)",463
Computers & Tablets,2023-07-26T12:02:26.718Z,"[""【Tablet with Keyboard】: This tablet package includes a 10 inch tablet, a wireless keyboard and mouse, a protective case with a magnetic stand, and a flexible stylus, screen protector, and this android tablet also comes with a USB-C cable and 5V 2A charger. 2 in 1 tablet can meet all your needs, use it on the work desk, or use it while lying on the bed."", ""【Latest Android Tablet】: This android tablet runs the latest Android 11 OS in 2023, easy to set up, easy to activate, and this pure android tablet can better protect your privacy. This android 11 Google certified tablet comes with Google Play Store, you can simply download any apps you want from it such as Facebook, Instagram, Tiktok, Zoom, and etc, do whatever you want on this tablet."", ""【10 Inch Tablet IPS HD】: This 10 inch tablet has an IPS HD screen, the resolution of 1280x800 is colorful and clear. The large 6000mAh battery is equipped with a built-in GPS and dual camera tablet with built-in GPS which is more suitable for bring it to travel, record all the beauty, and accompany you every time."", ""【4G Cellular LTE Tablet】: Tablet with dual sim card slot, turns this android tablet into an extra backup phablet with a large screen. It supports 4G LTE, allowing you to use the Internet even when you don't have wifi. Please note that it is an unlocked tablet, but only supports the following frequency bands: 2G: GSM 850/900/1800/1900| 3G: WCDMA CDMA 850/1900/2100| 4G LTE: Band 2/4/5/7/12. (sim card is not included)"", ""【TOOTON Life-Time Support】: This table has built in 4 GB Ram and 64 GB Rom, Octa-Core processor, which is much better than what you expected. A complete package of accessories and a high performance tablet is suitable for your family and friends as an ideal gift. We provide life-time tech support and 365days warranty.""]",120449.643200,119715,1219,24,199,"Tablet 10 Inch Android 11 Tablets, 2 in 1 Tablet PC with 4+64/128GB Storage Octa-Core, Dual Sim Card Slots Support 4G Cellular Tablet with Keyboard,13MP Camera, 6000mAh Battery, GPS, Bluetooth, WiFi",463
Computers & Tablets,2023-07-26T12:02:27.166Z,"[""POWER UP YOUR PLAY - Draw more frames and win more games with Windows 11, a 13th Gen Intel Core i7-13650HX processor, and an NVIDIA GeForce RTX 4060 Laptop GPU at 140W Max TGP."", ""BLAZING FAST MEMORY AND STORAGE – Multitask swiftly with 16GB of DDR5-4800MHz memory and speed up loading times with 512GB of PCIe 4x4."", ""ROG INTELLIGENT COOLING – To put this amount of power in a gaming laptop, you need an even better cooling solution. The Strix features Thermal Grizzly’s Conductonaut Extreme liquid metal on the CPU, and a third intake fan among other premium features, to allow for better sustained performance over long gaming sessions."", ""SWIFT VISUALS – The Strix G16 has a fast FHD 165Hz panel to make sure you never miss a moment. It also covers 100% of the sRGB color space and feature Dolby Vision, Adaptive-Sync support, and an 90% screen-to-body ratio for a stellar gaming and viewing experience."", ""MUX SWITCH WITH ADVANCED OPTIMUS - A MUX Switch increases laptop gaming performance by 5-10% by routing frames directly from the dGPU to the display bypassing the iGPU. With Advanced Optimus the switch between iGPU and dGPU becomes automatic based on the task, optimizing battery life.""]",1130.097100,750,1220,36,199,"ASUS G614JV-AS73 ROG Strix G16 (2023) Gaming Laptop, 16â€ 16:10 FHD 165Hz, GeForce RTX 4060, Intel Core i7-13650HX, 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6E, Windows 11, G614JV-AS73, Eclipse Gray",463
Computers & Tablets,2023-07-26T12:02:50.987Z,"[""The 10.2\"" touch screen LED-backlit display and 2048 x 1536 resolution will have playing all day!"", ""The 10.2\"" touch screen LED-backlit display and 2048 x 1536 resolution will have playing all day!"", ""Lighten your load with this light weight tablet and entertain your down time with its long lasting battery.""]",150563.578700,149992.500000,1267,24,199,"Apple iPad (10.2-Inch, Wi-Fi, 32GB) - Space Gray (Renewed)",463
Computers & Tablets,2023-07-26T12:02:28.216Z,"[""A SCREEN EVERYONE WILL LOVE: Whether your family is streaming or video chatting with friends, the Galaxy Tab A8 tablet brings out the best in every moment on a 10.5\"" LCD screen"", ""POWER AND STORAGE FOR ALL: Get the power, storage and speed your family needs with an upgraded chipset and plenty of room to keep files — up to 128GB of storage; A long-lasting battery lets you go unplugged for hours to keep the family fun going"", ""CHARGE FAST, POWER FOR HOURS: Go for hours on a single charge and back to 100% with the fast charging USB C port; Battery life may vary depending on network environment, usage patterns and other factors"", ""GALAXY ECOSYSTEM EXPERIENCE: Open up a new world of convenient possibilities with the Galaxy ecosystem experience — your devices, including your phone, laptop computer, and tablet, all automatically talk to one another seamlessly"", ""YOUR NOTES, ALL IN ONE PLACE: Do more with your notes with Galaxy connectivity that automatically syncs everything from to-do lists to school work, whether you’re on your tablet, phone or watch"", ""KIDS DIGITAL LEARNING: Children can enjoy access to Samsung Kids, a library of safe and fun games, books and videos that are kid friendly and parent approved"", ""EASIEST. TRANSFER. EVER: No matter what operating system you're using, Smart Switch makes it a breeze to move your data and favorite files in three easy steps""]",201155.337400,201000,1222,36,199,"SAMSUNG Galaxy Tab A8 10.5” 128GB Android Tablet, LCD Screen, Kids Content, Smart Switch, Long Lasting Battery, US Version, 2022, Silver, Amazon Exclusive",463
Computers & Tablets,2023-07-26T12:02:28.743Z,"[""Boost your gaming performance with the latest generation AMD Ryzen 6000 Series processors and a 15.6\"" FHD IPS screen with 120Hz refresh rate"", ""GeForce RTX 30 Series GPUs deliver the ultimate performance for gamers and creators, powered by Ampere - NVIDIA’s 2nd gen RTX architecture - with new RT Cores, Tensor Cores, and streaming multiprocessors for realistic ray-traced graphics and cutting-edge AI features"", ""The signature Lenovo gaming keyboard comes with all the best media control and number pad features stocked out of the box"", ""Excellent battery life lets you take this gaming laptop with you; use Rapid Charge to boost your battery by 40% in just 15 minutes"", ""Stay connected: this Windows gaming laptop offers built-in WiFi and Bluetooth, two USB-A ports, one USB-C (DisplayPort 1.4, Power Delivery 3.0), HDMI 2.0, RJ45, and an audio jack""]",510164.597000,509992.500000,1223,36,199,"Lenovo IdeaPad Gaming 3 - (2022) - Essential Gaming Laptop Computer - 15.6"" FHD - 120Hz - AMD Ryzen 5 6600H - NVIDIA GeForce RTX 3050 - 8GB DDR5 RAM - 256GB NVMe Storage - Windows 11 Home",463
Computers & Tablets,2023-07-26T12:02:29.228Z,"[""12th Gen Intel Core i7 Processor: Performance to stream and game anywhere. Designed to deliver high-performance gameplay."", ""It All Starts Now: Enjoy the latest generation Windows 11 Home for your everyday needs. *MSI recommends Windows 11 Pro for business use."", ""Smooth Display: The 15.6” 144Hz display delivers the fast refresh rate for smooth and vibrant gameplay."", ""High-Speed Data: SSD Gen 4x4 and DDR4-3200 memory for the fastest data transfer, system speed and responsiveness."", ""Play Cool: With the latest Cooler Boost 5 uses 2 fans and 6 heat pipes to ensure optimal thermal dissipation and provide the best gaming experience or creating Multi-layered projects.""]",685106.075100,684547.500000,1224,38,199,"MSI Thin GF63 15.6"" 144Hz Gaming Laptop: 12th Gen Intel Core i7, NVIDIA GeForce RTX 4050, 16GB DDR4, 512GB NVMe SSD, Type-C, Cooler Boost 5, Win11 Home: Black 12VE-066US",463
Computers & Tablets,2023-07-26T12:02:29.726Z,"[""Expect more from your entertainment: Dolby Audio delivers crystal-clear sound. Whether you’re watching a video, streaming music, or video chatting, you’re sure to love what you hear on the IdeaPad 3."", ""See more, Do more: A narrow bezel on 2 sides makes for a clean design  and larger display, giving you more viewing area and less clutter."", ""Privacy at your fingertips: Keep your privacy intact with a physical shutter for your webcam for peace of mind when you need it."", ""Big-time entertainment in a thin and light design: Experience entertainment like never before on thin & light devices, powered by an Intel Core processor with integrated Intel UHD graphics."", ""Work and play from anywhere: A built-in 720p camera with a dual microphone and a battery that lasts up to 7.5 hours gives you the freedom to work or play where you want, when you want.""]",224863.853400,223927.500000,1225,32,199,"Lenovo IdeaPad 3 – (2023) - Everyday Notebook - Windows 11-14"" Full HD – 8GB Memory – 128GB Storage - Intel Core i3-1115G - Platinum Grey",463
Computers & Tablets,2023-07-26T12:02:30.216Z,"[""S PEN INCLUDED: The included S Pen makes it easier than ever to write notes and personalize photos and videos, all without needing to charge. The S Pen attaches magnetically right to your tablet and is always ready to go."", ""SLIM METAL DESIGN: Take this sleek, lightweight tablet anywhere. Its slim design slips right into your bag and comes in your choice of stylish colors."", ""ENTERTAINMENT READY: A vivid, crystal clear display draws you into content while dual speakers with sound by AKG supply spacious Dolby Atmos surround sound. With discovery powered by Spotify, setting a personal soundtrack to your waking moments has never been easier."", ""LONG-LASTING BATTERY: A long-lasting battery lets you stream for up to 12 hours¹ on a single charge. The fast-charging USB-C port allows you to quickly get back to where you left off when you need to recharge."", ""ONE UI CONNECTIVITY: Sync up multiple devices and double down on your todos with Galaxy Tab S6 Lite. Use it as a hotspot and create share-ready content all at once."", ""DEX EXPERIENCE: Get more done each day by turning your Galaxy devices into an expanded desktop workstation. Send multiple windows to the devices of your choice and control them all from your Galaxy Tab S6 Lite like a boss.²"", ""¹Battery power consumption depends on usage patterns. Results may vary. ²DeX will be available on R OS or above.""]",187549.844400,186750,1226,0,199,"SAMSUNG Galaxy Tab S6 Lite 10.4"" 64GB Android Tablet, S Pen Included, Slim Metal Design, AKG Dual Speakers, Long Lasting Battery, US Version, 2020, Angora Blue",463
